"","Month","Year","U.S. merchandise exports to the World","U.S. agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable Oil","Feeds & Fodders","Distillers Grain","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Agricultural Related 5/","Season"
"539","11","2014","103.5736","103.0519","99.605180000000004","108.6302","97.240369999999999","106.8013","93.684420000000003","102.1876","100.5188","102.5514","103.01819999999999","101.97","105.1844","98.936850000000007","92.680850000000007","106.24939999999999","102.88639999999999","101.4573","106.20910000000001","106.12779999999999","109.8126","108.3974","106.93000000000001","111.7272","100.2634","104.16200000000001","105.37390000000001","Autumn"
"540","12","2014","105.4363","104.68600000000001","100.69370000000001","110.5921","98.004059999999996","108.8201","93.834800000000001","103.75369999999999","102.384","104.2663","104.65170000000001","103.4723","106.669","100.48099999999999","92.698089999999993","108.51130000000001","104.1022","103.5141","108.3963","108.0771","111.9303","110.5164","109.6798","114.7582","103.7403","105.8445","106.774","Winter"
"541","1","2015","107.78619999999999","106.1503","100.9393","110.4329","98.035089999999997","109.4995","94.069149999999993","105.7902","102.4552","105.96899999999999","106.261","105.8244","107.5998","101.5304","92.729730000000004","110.8871","106.8009","104.74299999999999","111.5138","110.62949999999999","115.0492","114.3516","111.1934","115.52379999999999","105.62730000000001","109.1647","109.30119999999999","Winter"
"542","2","2015","109.5737","107.7085","102.1242","111.8104","99.598650000000006","111.0741","94.932680000000005","107.3601","103.5548","107.59820000000001","107.79810000000001","107.63249999999999","109.0684","102.9199","93.521510000000006","112.73050000000001","108.37949999999999","106.3621","113.61","112.46469999999999","117.2063","116.6797","113.05200000000001","117.1176","107.0943","110.70359999999999","111.17449999999999","Winter"
"543","3","2015","112.02160000000001","109.544","103.9923","113.4327","101.58159999999999","113.1015","96.14246","110.26609999999999","107.1373","109.657","109.66379999999999","109.6797","110.99630000000001","104.64870000000001","94.746380000000002","114.2577","110.98650000000001","108.01430000000001","115.1576","114.0085","118.6896","118.28789999999999","114.3609","118.44450000000001","107.2341","112.9254","113.51439999999999","Spring"
"544","4","2015","111.2726","108.73269999999999","103.5324","112.6116","101.337","112.7804","95.811779999999999","109.48260000000001","106.61199999999999","109.06229999999999","109.23950000000001","109.26779999999999","110.1296","104.20440000000001","94.18047","112.9911","110.7041","107.3901","113.75149999999999","112.7598","117.1741","116.5902","112.9588","116.9657","105.1664","112.1863","112.5476","Spring"
"545","5","2015","110.4538","108.5504","103.8051","113.2811","101.7649","113.1688","95.945980000000006","108.04900000000001","106.8976","108.8532","109.274","108.7623","110.26739999999999","104.3951","94.300299999999993","112.5364","109.57170000000001","107.7136","113.0574","112.2191","116.5633","115.52500000000001","112.9821","117.3352","104.7671","110.7743","111.6339","Spring"
"546","6","2015","111.7186","109.9913","105.02030000000001","115.3605","102.8844","114.7749","96.674850000000006","108.92959999999999","108.22929999999999","110.1649","110.54389999999999","109.7302","111.90349999999999","105.5685","95.078720000000004","114.3248","110.3554","109.2499","114.7512","113.9331","118.5158","117.3313","115.1263","119.9687","106.81829999999999","111.9156","112.9631","Summer"
"547","7","2015","113.9135","111.6841","105.8912","116.7487","103.4341","116.2496","97.109719999999996","110.70399999999999","109.1704","111.9756","112.2223","111.58159999999999","113.3625","107.126","96.003360000000001","116.7497","111.7394","111.0885","117.8528","116.49760000000001","121.62090000000001","120.71599999999999","117.5605","121.6961","108.7634","114.1769","115.0745","Summer"
"548","8","2015","115.88290000000001","113.7576","107.9739","118.386","106.5253","117.3447","99.417789999999997","112.2728","110.60769999999999","113.9983","113.8403","113.126","115.4691","109.6935","98.254040000000003","118.9603","112.8387","113.57380000000001","120.1454","118.57729999999999","123.62730000000001","122.73950000000001","120.0552","124.1354","112.62220000000001","115.35120000000001","116.7313","Summer"
"549","9","2015","116.8685","114.3442","108.4933","117.86279999999999","108.3466","117.97369999999999","100.11320000000001","112.879","110.8176","114.85209999999999","114.6343","113.76560000000001","116.0698","110.8203","98.697950000000006","119.46680000000001","112.7328","114.8065","121.1776","119.2569","124.1718","123.4884","120.1776","123.7835","113.35209999999999","115.8612","117.3805","Autumn"
"550","10","2015","115.5325","112.893","107.22750000000001","116.3862","106.50490000000001","116.47199999999999","99.188370000000006","111.66630000000001","109.5879","113.3523","113.157","112.50409999999999","114.4453","109.2127","97.43871","117.7406","111.29349999999999","113.07210000000001","119.44580000000001","117.5517","122.5368","121.78440000000001","118.16419999999999","122.07250000000001","110.92100000000001","115.0086","116.2383","Autumn"
"551","11","2015","116.74509999999999","113.773","107.6514","117.3083","106.0493","116.97490000000001","99.409310000000005","113.8608","110.1768","114.2486","114.0033","113.7591","115.2873","109.55110000000001","97.910839999999993","118.9418","113.1285","113.52549999999999","120.59350000000001","118.7499","123.96639999999999","123.5329","119.23180000000001","123.279","111.4058","116.4211","117.7213","Autumn"
"552","12","2015","117.7642","114.72110000000001","108.1485","117.6717","106.8826","117.4807","100.0254","113.7373","110.18049999999999","115.16840000000001","114.629","114.54730000000001","116.0033","110.589","98.567859999999996","120.3951","113.0342","114.3951","122.80800000000001","120.2531","126.1332","125.8369","120.5466","124.2144","113.17189999999999","117.673","118.73220000000001","Winter"
"553","1","2016","120.71129999999999","116.98520000000001","109.7056","118.75660000000001","108.7016","118.9802","101.7822","116.01000000000001","110.9421","117.73739999999999","116.727","116.83329999999999","117.7527","113.37990000000001","100.5419","123.2452","114.8143","117.239","126.3522","123.0656","129.07159999999999","129.22569999999999","123.456","126.0616","116.929","120.77930000000001","121.1972","Winter"
"554","2","2016","119.4427","115.8871","109.074","118.1778","108.1206","118.4941","101.1163","114.8753","110.1673","116.9633","116.2944","115.9385","116.56359999999999","113.0232","100.09439999999999","121.7068","113.4081","116.89","124.38760000000001","121.1691","126.47880000000001","126.5132","122.6759","124.8621","116.7176","119.1001","119.26309999999999","Winter"
"555","3","2016","116.82299999999999","113.6657","107.7705","116.4593","106.65600000000001","116.3892","100.30410000000001","113.2756","108.9629","114.67570000000001","114.1656","113.99379999999999","114.5663","110.9148","98.984830000000002","118.5694","112.21810000000001","114.3492","120.5699","117.986","122.59099999999999","122.4948","119.6217","121.6708","113.38549999999999","116.7535","116.75839999999999","Spring"
"556","4","2016","114.8712","112.0925","106.8108","114.9645","105.68470000000001","114.8567","99.835769999999997","111.8279","107.8537","113.12869999999999","112.9234","112.518","113.0536","109.7914","98.138570000000001","116.4616","110.79519999999999","113.03060000000001","118.0848","115.8241","119.8874","119.6272","117.7055","119.4314","111.83839999999999","114.89","114.6477","Spring"
"557","5","2016","116.19459999999999","113.35890000000001","107.9965","116.0942","107.39570000000001","116.22880000000001","100.9918","113.2503","108.3809","114.6229","114.4777","113.8058","114.33880000000001","111.6541","99.488529999999997","117.80929999999999","111.6576","115.06910000000001","119.5369","117.1574","121.1352","120.8776","119.2736","120.7183","113.2159","115.68559999999999","115.5621","Spring"
"558","6","2016","116.7865","113.8365","108.77030000000001","115.7908","107.9417","116.7381","101.87260000000001","114.0956","110.42489999999999","115.2911","114.93389999999999","114.5423","114.3879","112.7687","100.1444","117.9592","112.0287","115.8784","119.7504","117.1403","120.8248","120.78870000000001","119.5462","120.2616","114.0223","116.3537","115.7171","Summer"
"559","7","2016","117.15009999999999","113.99720000000001","108.95999999999999","114.6327","107.4884","116.5774","102.137","114.7779","113.001","115.31910000000001","114.8267","114.80200000000001","113.9186","112.6641","100.1035","118.0076","112.31910000000001","115.3018","120.2217","117.35469999999999","121.3143","121.4689","118.8385","119.38720000000001","113.4636","118.26990000000001","116.3557","Summer"
"560","8","2016","116.2303","113.05929999999999","108.0638","112.8096","107.06399999999999","115.7084","101.41630000000001","113.9748","112.59059999999999","114.4221","114.06319999999999","114.14100000000001","112.7441","111.8498","99.046610000000001","117.0539","111.4277","114.4208","119.47920000000001","116.43470000000001","120.3643","120.6412","117.43210000000001","117.80970000000001","113.0998","117.5223","115.2567","Summer"
"561","9","2016","117.2539","113.93510000000001","108.7409","113.62730000000001","107.61879999999999","116.8177","102.002","114.6631","112.986","115.4332","115.2101","114.9933","113.4907","112.96899999999999","99.324420000000003","118.1109","111.7839","115.8325","120.6793","117.3676","121.55419999999999","121.7563","118.5772","119.014","114.0949","118.3596","116.03579999999999","Autumn"
"562","10","2016","118.1254","114.6276","109.30929999999999","114.1294","108.2329","117.3479","102.7354","115.5637","113.2409","116.09050000000001","115.7748","115.66289999999999","114.2723","113.4953","100.30159999999999","118.7867","112.7512","115.9757","121.4837","118.2807","122.57389999999999","122.8349","118.8121","119.4864","113.6973","120.36790000000001","117.2893","Autumn"
"563","11","2016","120.6725","117.8807","113.3677","120.6405","110.8288","119.87479999999999","105.5813","117.9776","119.08629999999999","119.04600000000001","118.6799","118.5673","118.3813","116.794","101.8377","121.5682","114.9293","120.0162","123.77630000000001","120.5363","125.002","125.101","124.5864","122.6035","115.6529","122.0224","119.634","Autumn"
"564","12","2016","122.2355","120.0732","116.1561","125.46250000000001","112.7362","122.684","107.64279999999999","119.8266","121.93470000000001","120.9507","120.46040000000001","119.9599","121.3241","118.7688","103.27370000000001","123.35299999999999","116.70059999999999","122.2501","124.6123","121.9892","126.6253","126.04219999999999","127.77509999999999","126.56659999999999","116.0346","123.0022","121.4853","Winter"
